date,comment
2020. 2. 27.,"마스크는 너희 나라에 보내라  ㅋㅋ
얍샵 하게 잘 하는척 그만두고 너네 나라 로 가라....!!
일제 불매는 끝없이 쭉....간다!!"
2020. 2. 27.,기부마케팅의 안좋은 예..
2020. 2. 27.,고맙긴 뭐가 고맙나요 노인네 모델 세워놓고 우리국민을 조롱한 인간들 제품은 절때 불매합니다 우리국민들 정신차리세요 일본한테 당하지 맙시다 제발
2020. 2. 27.,"자식들아, 일본이나 지켜라.  니들이 그냥 방치하고 있어서 전국민이 걸릴거 같은데...."
2020. 2. 27.,수작질하지 말고 꺼져...일본이 잘되면 우리가 불리해진다는건 불을 보듯 뻔하다..
2020. 2. 27.,일단 방사능 검사부터 하자
2020. 2. 27.,고맙긴한데 니들껀 됐으니 니들나라에나 갖다줘라~  생색오지게 낼거 뻔히 보이니 그만큼만해라~
2020. 2. 27.,일본인들 참 뻔뻔하죠? 어떻게 한국에 와서 돈벌 생각을 하나? 온갖 악마짓을 해놓고....
2020. 2. 27.,왜구꺼는 안 받는다. 꺼져. 가는 길에 롯데도 델고 가라.
2020. 2. 27.,"유니클로 공짜로 줘도 싫은데요
얼마나 또 뜯어갈라고"
2020. 2. 27.,유니클로 마스크 사재기 했구나.
2020. 2. 27.,일본제품 안써도 생활에 아무 불편없더라.잘가~
2020. 2. 27.,"별거 아니네,....
니들 나라로 꺼져"
2020. 2. 27.,"그래서 이 시국에 마스크 15000개를 어떻게 구했지?
이런 샛키들이 기부하는 척 하려고 15000개씩이나 사재기 해서 마스크 가격이 지금 이모양 이꼴인가?"
2020. 2. 27.,"기부핑계로 이미지 세탁할려고 하나본데 
일본이나 신경쓰지? 방사능에 바이러스 집약국이 되어가고 있는데 모르나
곧 일본이 코로나때문에 우리나라로 넘어올가 겁난다..
실지로 지금까지  코로나검사 멈춘 나라가 일본 아니냐"
2020. 2. 27.,그냥 이미지 메이킹임 가면 안됨
2020. 2. 27.,"보내준건 고맙게 받을께
그래도 불매는 쭈~~욱"
2020. 2. 27.,"아주심플하게 영원히  ""노저팬""
""불매"" 일상화 생활화하면됩니다"
2020. 2. 27.,"No japan
놋데 낭심 불매
토착왜구 척결
총선은 한일전"
2020. 2. 27.,독도마스크 만들자
2020. 2. 27.,받기만 해 ㅋㅋㅋㅋ 불매는 계속하고 ㅋㅋㅋㅋㅋ 뭐 고맙다 하지만 한국에서 나가주라
2020. 2. 27.,아베가 자국관리 포기한 것 같은데 자기네 나라나 챙기지 착한 '척' 하지말고
2020. 2. 27.,사양하고 싶다. 무슨...그런다고 우리가 다시 안돌아간다.
2020. 2. 27.,"본토왜구, 토착왜구 짝짝쿵"
2020. 2. 27.,저 스벌넘들이 사재기하니 우리가 구할래도 못 구하지
2020. 2. 27.,평상시 하던대로 행동 하시지?벼룩은 낯짝이라도 있지.하긴 롯데도 10억 기부했드라.얼마나 아까 웠을까
2020. 2. 27.,"일본기업들의 한국진출의 숙주  롯데를 불매해야 합니다  나머지는  롯데가 넘어지면 줄줄이,,,,,,,,"
2020. 2. 27.,"그냥 잘 쓰고  변함없이 
불매합시다~~"
2020. 2. 27.,글쎄ᆢ장사꾼 마케팅 수준으로 밖에 안느껴진다 한번 잃어버린 믿은 쉽게 회복 할 수 없다
2020. 2. 27.,"받을건 받고 불매할건 하자ㅋㄷㅋㄷ
아니지~~어디또 후쿠시마산 마스크 아니야?뷁~~~"
2020. 2. 27.,"유니클로 는 예전부터 질이 않좋았습니다.
이전에 몇번 가봤는데 봉재선도 그렇고 마감이 좋지 않아요
일본에서도 유니클로 촌티나고 돈없는 애들이 입는 인식이 깊습니다.
진짜 롯데 그지같은 놈들 몰아내지 않으면 제2의 유니클로들이 계속"
2020. 2. 27.,100년동안 그렇게하면 달리 생각해볼께~~
2020. 2. 27.,유니클로 역시 역사 왜곡에 대한 극우적 자세를 사과부터 하는게 우선이다!!!!!
2020. 2. 27.,"고맙긴 개~뿔!! 너희 나라나 도와라
이젠 우리는 그 수작에 안넘어간다
일본 불매운동은 계속 쭉~~~간다
요즘 탑텐을 많이 이용하는중"
2020. 2. 27.,"유니클로,무지,abc마트,미니스톱 제발 좀~~~닭대가리들아!!"
2020. 2. 27.,역시 !이때다 싶어 이미지쇄신용 마케팅을 하시겠다. 참! 마케팅 팀장 애썼다. 대한민국 국민을 뭘로 보고 수작이니? 애석하게도 니들속이 훤히 들여다보여  순수하게 안느껴진다는거!우습게 보지마라!
2020. 2. 27.,그래도 불매는 계속 할꺼야..유니클로!!
2020. 2. 27.,어려워쓸때.비아낭거린건뭐야.
2020. 2. 27.,저거 써도 됨?
2020. 2. 27.,마스크만 잘 쓸게.
2020. 2. 27.,지들나라나 챙기지 등신들이 ㅋㅋㅋㅋ
2020. 2. 27.,응 불매~
2020. 2. 27.,탑텐몰 이용자로서 탑텐몰 폭탄세일 엄청 자주함. 이렇게 싸게 팔아도 되나 싶을 정도로 자주함. 그전까지 무신사스토어를 자주 이용했는데 요즘은 거의 탑텐몰만 이용하게 되네요.
2020. 2. 27.,"과거를잇은민족은 미래가업다
사과하지아른
일본으밋을수업다"
2020. 2. 27.,아직멀었음....쯔쯧
2020. 2. 27.,받지말아요
2020. 2. 27.,하이고..먹어도 소화 안된다.거 쪼매 주고 생색은..안줘도 된다.
2020. 2. 27.,웃겨~도와준척 뒤에서 또 머할껀데?착한척 하지말자 너희 인간성 이미 알고 있어~방사능 마스크
2020. 2. 27.,"자 이제 극우짓만 끊어라 내가 사줄게 엉?
머 극우짓 못끊겠다고? 응 그럼 계속 불매~~~"
2020. 2. 27.,중일. 유니클로. 우리나라 마스크 사재기 했을까?
2020. 2. 27.,응 안사~~
2020. 2. 27.,끝가지. 달려 주꾸마
2020. 2. 27.,마스크 땡큐 ...꿀꺽
2020. 2. 27.,기부는 기부일뿐 불매는 계속 우리나라 대한민국의 원칙
2020. 2. 27.,"우린 친구라고 생각안하는데ㅋㅋ
어쨌든 주는건 받지만 불매는 계속한다ㅋㅋ"
2020. 2. 27.,대구에 마스크 한개 또는 적당한 뭔가라도 보내주자 너무 안타깝다 ㅠ
2020. 2. 27.,"마스크?
니들이 안보내도 된다. 웃기네 얘네들"
2020. 2. 27.,고맙기는 커녕 기회주의자ㅋㅋ
2020. 2. 27.,그걸 받았나?
2020. 2. 27.,유니클로 뭐 개수작?............ 수상하다
2020. 2. 27.,good news    속보이는짓에 속지맙시다!
2020. 2. 27.,고마워 그래도안사 안가 안찍어
2020. 2. 27.,"끝까지 간다ᆢ
일본꺼는 어떤일이 잇어도 안산다ᆢ"
2020. 2. 27.,줄서지 마세요..줄서있는거 사진찍기 용
2020. 2. 27.,유니클로 늦었어 돌아가
2020. 2. 27.,"정부는 국내에서 마스크 대란이 일어났는데, 왜 미국정부에게 마스크 보내달라고 요청을 왜 않해? 대구 시민들이 마스크가 없어서 못 쓰고 다니잖아??"
2020. 2. 27.,찬성파는 매국토왜 그 마스크엔 방사능이...역시 유니클로
2020. 2. 27.,"어려울때 친구가 진짜친구..
ㅋㅋㅋ 어디서 들어본 소리 같지 않으세요?"
2020. 2. 27.,"일본전범기는 독일전범기, 731부대사진, 방사능 훅가시마 로고있으면 구매할지 생각해보겠음."
2020. 2. 27.,"유니클로는 다른거 떠나서
옷 질이 너무 나쁘더라
티 3일입으니 보플생기고 바지는 무릎이 나와서 못입고 버림
길거리 옷 사도 보플생기고 무릎나오는"
2020. 2. 27.,그건 방사능 마스크에요 ㅠㅠ 쓰지도 받지도 마!!! 중국도 일본이 기부를 했는데 다시 돌려보냈다!!!!!!!!!!!!!!!!!!!!!!!!!
2020. 2. 27.,"나두불매다,니들꼼수뻔하잖어,,"
2020. 2. 27.,"뭘 고마워 우리가 일본에 해준게 얼만데 , 임진왜란과  일제강점기때 빼앗아간 우리의 자원과 문화재. 무자비하게 잘라간 우리 귀와코와 정신적물리적 고통등 2011년에 우리가 지들한테 보내준 유령같은돈등 진짜 욕나온다  난 평생 노재팬이다"
2020. 2. 27.,"그래서 결국 속내가 뭔데?????

속내가 밝혀졌다면서 그내용은 끝까지 안나오네....."
2020. 2. 27.,유니클로의 기부와 작금의 사정은 영상에 나오는데..유니클로의 진실은 뭔데요 그래서? 그 진실이 뭔지 보러왔는데 그거만 쏙 빠져있는거같네요
2020. 2. 27.,대구시장 대구 공무원들아 정부가 공짜로 주려고 했던거 가로챘냐
2020. 2. 27.,고맙다~. 하지만 불매는 계속이다. ^^
2020. 2. 27.,입만앞프다 영원히불매
2020. 2. 27.,내 생각하는게 일본인 지금이라도 잘 부르고 싶어서 하는거다 어차피 우리가 또 못 사는 나라 되면 그런 것도 다 실수했다고 할 거 아니냐
2020. 2. 27.,마스크 고맙고 기부금 고마워 그래도 유니끌로는 안살게ㅎㅎ
2020. 2. 27.,그러던지 말던지 니들꺼 안사
2020. 2. 27.,중국믿다가 우리로 돌아섰구먼ㅠㅠ 마스크는 잘쓸께 근데 니네나라 불매는계속할거다  안가~안사
2020. 2. 27.,물타기가 맞는 말
2020. 2. 27.,"기부는 잘 받으마~~끝~~~~
기부니깐 ㅋㅋ 우린 그래도 기부했다고 공개는 한다~~"
2020. 2. 27.,ㅋㅋㅋ어떻게든 잘보고싶겠지만 이미늦음 ..나희들실체를 국민들이 이미 알아버려서 .난 평생불매
2020. 2. 27.,"주면 무조건 받아요. 그 마스크에 노재팬, 노유니클로 붙이고 다니면 됩니다.
아 하단에는 이 마스크는 유니클로 기부한거다 라고 쓰시고.
너무한거 아니냐구요? 마스크까지 기부했는데? 이 유니클로가 받는 세금 특혜(IMF때만든법)가 얼마인지 아는가?"
2020. 2. 27.,장난하냐 만오천 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2020. 2. 27.,"울 나라보다 느그나라
보내라~~~
우리는 우리가 알아서 한다"
2020. 2. 27.,"방사능 마스크? ㅋㅋㅋ
신천지나 줘라 ㅋㅋㅋ
장난치나"
2020. 2. 27.,그러니까 속내가머에요ㅡㅡ 낚시인가
2020. 2. 27.,마스크좋도안받아일본아
2020. 2. 27.,"유니끌로는~ 
ㅋㅋㅋ 발음 귀엽넹 ㅋㅋㅋ"
2020. 2. 27.,"이러니 불매 운동 하지 하려면  마스크 15만개, 기부금 15억은  해야  아~이것들이 반성의 기미가 보이는구나 하지 째째하게 15000개 1500만원이 뭐냐!!!!!  안사!!!!"
2020. 2. 27.,"일본산 마스크에 방사는이 우굴우굴!!
알본산 꽁짜로 준다해도 절대 받지맛!!!
미쳤나?? 일본산 받기만해 봐랏!!!!"
2020. 2. 27.,좋은일한건 비비꼬지말고 좋게 받아들입시다... 이건 좀아닌거같습니다.
2020. 2. 27.,조선족들 많이 들어왔고만....
2020. 2. 27.,"어디서 샀노? 마스크 새치기, 날치기 했군!~"
2020. 2. 27.,1500만엔?ㅋㅋㅋㅋㅋㅋ참나.... 어따대고 약을팔어?? 응~ 그래도 우리는 불매~!! 하루이틀 속냐? 그리고 어디 시장판 옷보다못한 그런 질떨어지는 옷을 갖다놓고 팔면서 어디서 발을 부치려해????
2020. 2. 27.,음.... 뭐.... ㅎㅎㅎ 기부에 왠 친구 ㅎㅎㅎ 기부는 기부지.... 기부는 기부에요 기부....
2020. 2. 27.,"헉!!!!!
유구무언"
2020. 2. 27.,마스크에 방사능 묻어 있는거 아닌가 ? 후쿠시마산  ?   너나 써라
2020. 2. 27.,일본. ㅋㅋㅋㅁㅏㅇ해다
2020. 2. 27.,어려울때 친구가 진짜 친구라는 말을 쓰다니 ㅎㅎㅎ 뒷통수 칠거잖아~~ 안사
2020. 2. 27.,제목만 보고 방사능 마스크 기부한줄줄알았 ㅋㅋ
2020. 2. 27.,"ㅇㅇㅅ
ㅇㅇㄱ
ㅈㄷㅇㄱ
ㅈㄷㅇㅅ"
2020. 2. 27.,유니클로 잔머리 굴리지마 ㅋㅋㅋ
2020. 2. 27.,역시 유니클로ㅋㅋ
2020. 2. 27.,맥주도 마스크 끼워넣어 일본맥주 판매하기 시작했습니다  양아치들.
2020. 2. 27.,순위에서 빼라 ㅋㅋㅋ
2020. 2. 27.,"돈 그마이 벌때 기부 한번 안하던 일베클로가 
돈을 못 벌고 있는데 순수한 기부를 한다. - 이걸 누가 믿어 ."
2020. 2. 27.,그 속셈은 안봐도 비디오~ㅋㅋ
2020. 2. 27.,"""일본 은 우리 땅 대마도 를 내놔라!""


""전 대통령 이 승만, 일본 정부에게 대마도 반환을 공식 요구했어"""
2020. 2. 27.,좋은 정보가 있는 영상 잘 봤어요.
2020. 2. 27.,"Best
방사능 마스크?"
2020. 2. 27.,일본제품은 다 찜찜해서 쓰기싫다.. 세슘덩어리~~~
2020. 2. 27.,그래도 안사요 제가 속아 넘어갈줄 아나요 클로야
2020. 2. 27.,한국에서 벌어간 돈이 얼만데...꼴랑 마스크 만5천장?! 천오백만원?! 헐~~장난하냐!! 아주 쥐럴을 하구 자빠지셨구먼 개똘쉬키들이..썩꺼져!!!!
2020. 2. 27.,ㅋㅋㅋㅋㅋㅋㅋ
2020. 2. 27.,일본불매가 이젠 생활화되어서 신기할정도입니다. 전혀 생활하는데 불편함이 없어요 오히려 우리나라제품이 더 뛰어난걸 모두 알게 된거같아요~^^♡ 일본불매 쭈~~~욱 고고
2020. 2. 27.,겨우 마스크 1만5천개로 이미지 세탁질 하려하네ㅋㅋㅋㅋㅋㅋㅋ예전 우리 학교 단체 티셔츠 주문할때 팔아줬으니 퉁쳤다치자. 아니 근데 난 마스크 못받았잖아?? 이 쓰레기 우익클루^^
2020. 2. 27.,탑텐에서 유니클로 제품 받아서 팔던데..
2020. 2. 27.,후쿠시마에서 만든마스크는 아닌거지?? 왜 고맙지가 않냐...ㅡㅡ
2020. 2. 27.,난 반대파 ㅎ 제발 한국에서 꺼져라 야!!! 마스크는 놓고가
2020. 2. 27.,100% 물타기지. 어려울 때 친구가 진정한 친구?? ㅋㅋㅋ 시커먼 속을 숨기고 도와주는 퍼포먼스 하는게 진정한 친구는 아니지^^ 후쿠시마 때 우리가 엄청나게 도와주고 고맙다는 말도 못 들은 것을 절대로 잊지 말자. PS: 너희같은 친구 필요없어~
2020. 2. 27.,그동안 많이 벌어 먹었으니  마스크 받어도 됨  그래도 불매는 지속됨
2020. 2. 27.,"오~~~ 역시 일본 기업답다
정말 정말 고맙지않네^^
1만 5천장이 뭐니??
이왕 쏠꺼면 적어도 10만장은 되야지."
2020. 2. 27.,15000000원 기부  와 많다 ㅋㅋㅋ   개당 천원 하면  개인 기부인가
2020. 2. 27.,"일본사람 속네 잘파악해야 ~
웃으면서 퍼주는척 하다가 꼭 뒤퉁수
그동안 우리가 모르고 퍼준게 얼만데~
정신 차립시다~"
2020. 2. 27.,만오천장? ㅋㅋㅋㅋㅋ 우습노 ㅋㅋㅋㅋ
2020. 2. 27.,"페페티비도 힘내세요~~
좋은영상 감사드립니다.
대한민국 잘 극복할것입니다~~
아마도 코로나사태가 질병관리부문에서도"
2020. 2. 27.,에이~ 쫌 더 쓰시지. 다만 그런다고 널 좋아하진 않아요~
2020. 2. 27.,안사고 안간다
2020. 2. 27.,항상감사합니다~^^
2020. 2. 27.,유니끌로~ 유니끌로~ 발음이 많이 거슬리네요. 유니클로죠.
2020. 2. 27.,"그래도 아예 지원 안했는거보다는 낫다
그러나 나는 일본제품 알고는 안산다"
2020. 2. 27.,마 됐다 끄지라 쉐키야~~ 코로나보다 방사능이 더 무섭다
2020. 2. 27.,"그냥 니들 나라에나 신경써~ 
니네 글캐 확진자 숫자 숨기다간 곧 우한 짝 난다? ^^"
2020. 2. 27.,"1만 5천장...? 너무 적은 거 아니냐...
생색내기 같은데 어째..."
2020. 2. 27.,마스크에 방사능만 없으면 좋겠네여
2020. 2. 27.,코로나 일터져서 잊고 있었는데 생각나게 해줘서 고맙구만
2020. 2. 27.,너희나라 신경써ㅡㅡ두얼굴을 가져서 믿기 힘들어
2020. 2. 27.,"일본, 좋은일 하고도 뒷통수맞고 뒷담화 오가는게 어떤 느낌인지 이제 좀 느꼈을라나 ㅋㅋㅋㅋㅋ 한국이 일본에 퍼다준 돈에 비하면 아무것도 아님"
2020. 2. 27.,"누굴 빙 다 리 핫 바 지 로보나~~
안속는다!!"
2020. 2. 27.,"씨밤 , 용산역 동부에서 전철타러갈때마다 
2층 유니클로 빨간로고 볼때마다 ""일장기""가 용산역에 걸려있는거같아서 엿같다. 아이파크몰은 유니클로로고를 내리던, 매장을 없애던 해라!!!! 용산역에 일장기 걸린 기분이라고!!!"
2020. 2. 27.,"또 유니클로에 속는 흑우 있나 ㅋㅋ
진짜 또 일본 기업에 속으면 머리가 꽃밭이 아닌가 의심 해봐야된다"
2020. 2. 27.,야..방사능 묻었어. 꺼져 늬들꺼나 챙겨라~
2020. 2. 27.,대구시민님들아...존심이 있지! 유니클로 기부는 받지 말길 바란다..
